Count,Time(ms),Time(HH:mm:ss.SSS),Layer Name,TouchX,TouchY
0, 16499, 00:00:16.499,magma_AREA,2241,667
1, 16595, 00:00:16.595,magma_PAGE_SWIPE_up,2260,549
2, 27491, 00:00:27.491,magma_EXTREAM_TRACK_BTN_Start,1660,736
3, 94823, 00:01:34.823,HWK_magma,1660,736
4, 228271, 00:03:48.271,magma_AREA,1526,619
